target_word,target_group,attribute_word,attribute_group,cosine_similarity
tashika,Y,crash,B,0.43425196
tashika,Y,filth,B,0.36700052
tashika,Y,murder,B,0.3697273
tashika,Y,sickness,B,0.3947068
tashika,Y,accident,B,0.347155
tashika,Y,death,B,0.37631512
tashika,Y,grief,B,0.36040276
tashika,Y,poison,B,0.3996096
tashika,Y,stink,B,0.33779347
tashika,Y,assault,B,0.40589905
tashika,Y,disaster,B,0.3586362
tashika,Y,hatred,B,0.36057827
tashika,Y,pollute,B,0.34719267
tashika,Y,tragedy,B,0.34399542
tashika,Y,divorce,B,0.35050493
tashika,Y,jail,B,0.34801316
tashika,Y,poverty,B,0.32810372
tashika,Y,ugly,B,0.32021996
tashika,Y,cancer,B,0.29924375
tashika,Y,kill,B,0.3841365
tashika,Y,rotten,B,0.33741277
tashika,Y,vomit,B,0.37684163
tashika,Y,agony,B,0.33534372
tashika,Y,prison,B,0.3768542
yolanda,Y,caress,A,0.3505078
yolanda,Y,freedom,A,0.37321752
yolanda,Y,health,A,0.3607942
yolanda,Y,love,A,0.3776298
yolanda,Y,peace,A,0.39801025
yolanda,Y,cheer,A,0.40061545
yolanda,Y,friend,A,0.3035234
yolanda,Y,heaven,A,0.42927116
yolanda,Y,loyal,A,0.3193916
yolanda,Y,pleasure,A,0.3301204
yolanda,Y,diamond,A,0.38388816
yolanda,Y,gentle,A,0.29987842
yolanda,Y,honest,A,0.2592615
yolanda,Y,lucky,A,0.4129914
yolanda,Y,rainbow,A,0.40518713
yolanda,Y,diploma,A,0.34188008
yolanda,Y,gift,A,0.36240083
yolanda,Y,honor,A,0.3208511
yolanda,Y,miracle,A,0.43443674
yolanda,Y,sunrise,A,0.4195733
yolanda,Y,family,A,0.27128553
yolanda,Y,happy,A,0.4293364
yolanda,Y,laughter,A,0.34553975
yolanda,Y,paradise,A,0.41280842
yolanda,Y,vacation,A,0.4173892
yolanda,Y,abuse,B,0.3396078
yolanda,Y,crash,B,0.33007267
yolanda,Y,filth,B,0.3648354
yolanda,Y,murder,B,0.3706088
yolanda,Y,sickness,B,0.37727034
yolanda,Y,accident,B,0.33891752
yolanda,Y,death,B,0.33686775
yolanda,Y,grief,B,0.38505787
yolanda,Y,poison,B,0.39261186
yolanda,Y,stink,B,0.32553852
yolanda,Y,assault,B,0.38629168
yolanda,Y,disaster,B,0.3833509
yolanda,Y,hatred,B,0.3607406
yolanda,Y,pollute,B,0.39987403
yolanda,Y,tragedy,B,0.3323967
yolanda,Y,divorce,B,0.32642365
yolanda,Y,jail,B,0.34906435
yolanda,Y,poverty,B,0.3411063
yolanda,Y,ugly,B,0.28302175
yolanda,Y,cancer,B,0.36669198
yolanda,Y,kill,B,0.32218528
yolanda,Y,rotten,B,0.3439256
yolanda,Y,vomit,B,0.38808393
yolanda,Y,agony,B,0.33170694
yolanda,Y,prison,B,0.32714677
lashandra,Y,caress,A,0.3241781
lashandra,Y,freedom,A,0.35387737
lashandra,Y,health,A,0.30906594
lashandra,Y,love,A,0.33155245
lashandra,Y,peace,A,0.3398367
lashandra,Y,cheer,A,0.41878447
lashandra,Y,friend,A,0.35851806
lashandra,Y,heaven,A,0.39307222
lashandra,Y,loyal,A,0.41800487
lashandra,Y,pleasure,A,0.3354656
lashandra,Y,diamond,A,0.41506633
lashandra,Y,gentle,A,0.36614048
lashandra,Y,honest,A,0.31084567
lashandra,Y,lucky,A,0.38441634
lashandra,Y,rainbow,A,0.39398208
lashandra,Y,diploma,A,0.38200936
lashandra,Y,gift,A,0.3868766
lashandra,Y,honor,A,0.38573867
lashandra,Y,miracle,A,0.33494884
lashandra,Y,sunrise,A,0.38536894
lashandra,Y,family,A,0.30159014
lashandra,Y,happy,A,0.30029783
lashandra,Y,laughter,A,0.34814483
lashandra,Y,paradise,A,0.41812074
lashandra,Y,vacation,A,0.32015952
lashandra,Y,abuse,B,0.40464744
lashandra,Y,crash,B,0.42985392
lashandra,Y,filth,B,0.37778342
lashandra,Y,murder,B,0.3827234
lashandra,Y,sickness,B,0.4112251
lashandra,Y,accident,B,0.3491332
lashandra,Y,death,B,0.38766387
lashandra,Y,grief,B,0.38166684
lashandra,Y,poison,B,0.45436215
lashandra,Y,stink,B,0.37660056
lashandra,Y,assault,B,0.43041372
lashandra,Y,disaster,B,0.40964612
lashandra,Y,hatred,B,0.4134509
lashandra,Y,pollute,B,0.41176152
lashandra,Y,tragedy,B,0.3492456
lashandra,Y,divorce,B,0.3161251
lashandra,Y,jail,B,0.43796325
lashandra,Y,poverty,B,0.35412812
lashandra,Y,ugly,B,0.35108072
lashandra,Y,cancer,B,0.2998703
lashandra,Y,kill,B,0.35302645
lashandra,Y,rotten,B,0.36102065
lashandra,Y,vomit,B,0.4106175
lashandra,Y,agony,B,0.36001164
lashandra,Y,prison,B,0.40399092
malika,Y,caress,A,0.38534847
malika,Y,freedom,A,0.41419774
malika,Y,health,A,0.4137066
malika,Y,love,A,0.413611
malika,Y,peace,A,0.45780054
malika,Y,cheer,A,0.4124353
malika,Y,friend,A,0.46748018
malika,Y,heaven,A,0.38794863
malika,Y,loyal,A,0.45136887
malika,Y,pleasure,A,0.3451
malika,Y,diamond,A,0.46816847
malika,Y,gentle,A,0.42329037
malika,Y,honest,A,0.36464965
malika,Y,lucky,A,0.44992653
malika,Y,rainbow,A,0.4913294
malika,Y,diploma,A,0.44326058
malika,Y,gift,A,0.4587612
malika,Y,honor,A,0.38856846
malika,Y,miracle,A,0.43018392
malika,Y,sunrise,A,0.4815621
malika,Y,family,A,0.42734927
malika,Y,happy,A,0.43374455
malika,Y,laughter,A,0.4032767
malika,Y,paradise,A,0.42181787
malika,Y,vacation,A,0.4074152
malika,Y,abuse,B,0.38907143
malika,Y,crash,B,0.4876029
malika,Y,filth,B,0.3417235
malika,Y,murder,B,0.4103235
malika,Y,sickness,B,0.43964383
malika,Y,accident,B,0.42562482
malika,Y,death,B,0.42890325
malika,Y,grief,B,0.44337544
malika,Y,poison,B,0.46647304
malika,Y,stink,B,0.3635594
malika,Y,assault,B,0.46629286
malika,Y,disaster,B,0.4340256
malika,Y,hatred,B,0.42052847
malika,Y,pollute,B,0.41473985
malika,Y,tragedy,B,0.3861041
malika,Y,divorce,B,0.42569155
malika,Y,jail,B,0.4670031
malika,Y,poverty,B,0.36411676
malika,Y,ugly,B,0.36126673
malika,Y,cancer,B,0.36279786
malika,Y,kill,B,0.440668
malika,Y,rotten,B,0.3042723
malika,Y,vomit,B,0.39660603
malika,Y,agony,B,0.35002387
malika,Y,prison,B,0.46390164
shavonn,Y,caress,A,0.35104024
shavonn,Y,freedom,A,0.35897464
shavonn,Y,health,A,0.36916417
shavonn,Y,love,A,0.36051917
shavonn,Y,peace,A,0.42678693
shavonn,Y,cheer,A,0.3849333
shavonn,Y,friend,A,0.40576094
shavonn,Y,heaven,A,0.3653829
shavonn,Y,loyal,A,0.44606608
shavonn,Y,pleasure,A,0.35936055
shavonn,Y,diamond,A,0.4199
shavonn,Y,gentle,A,0.38338816
shavonn,Y,honest,A,0.3403458
shavonn,Y,lucky,A,0.32761383
shavonn,Y,rainbow,A,0.44706765
shavonn,Y,diploma,A,0.35086757
shavonn,Y,gift,A,0.44710806
shavonn,Y,honor,A,0.3938455
shavonn,Y,miracle,A,0.34608996
shavonn,Y,sunrise,A,0.42710486
shavonn,Y,family,A,0.3340154
shavonn,Y,happy,A,0.35470277
shavonn,Y,laughter,A,0.3707906
shavonn,Y,paradise,A,0.35661447
shavonn,Y,vacation,A,0.3605807
shavonn,Y,abuse,B,0.3681779
shavonn,Y,crash,B,0.424376
shavonn,Y,filth,B,0.31822324
shavonn,Y,murder,B,0.3548316
shavonn,Y,sickness,B,0.40311897
shavonn,Y,accident,B,0.29972452
shavonn,Y,death,B,0.36659986
shavonn,Y,grief,B,0.4443177
shavonn,Y,poison,B,0.4316099
shavonn,Y,stink,B,0.38349444
shavonn,Y,assault,B,0.39280158
shavonn,Y,disaster,B,0.3699305
shavonn,Y,hatred,B,0.39028937
shavonn,Y,pollute,B,0.36380398
shavonn,Y,tragedy,B,0.37026295
shavonn,Y,divorce,B,0.33708102
shavonn,Y,jail,B,0.42635936
shavonn,Y,poverty,B,0.3761233
shavonn,Y,ugly,B,0.31389388
shavonn,Y,cancer,B,0.33231905
shavonn,Y,kill,B,0.38300574
shavonn,Y,rotten,B,0.31908578
shavonn,Y,vomit,B,0.33735698
shavonn,Y,agony,B,0.34903473
shavonn,Y,prison,B,0.41921362
tawanda,Y,caress,A,0.34348714
tawanda,Y,freedom,A,0.43744227
tawanda,Y,health,A,0.4224735
tawanda,Y,love,A,0.34398228
tawanda,Y,peace,A,0.37271088
tawanda,Y,cheer,A,0.38042843
tawanda,Y,friend,A,0.36609548
tawanda,Y,heaven,A,0.35888326
tawanda,Y,loyal,A,0.39226353
tawanda,Y,pleasure,A,0.3124817
tawanda,Y,diamond,A,0.42967534
tawanda,Y,gentle,A,0.36109215
tawanda,Y,honest,A,0.26030597
tawanda,Y,lucky,A,0.2760176
tawanda,Y,rainbow,A,0.45612022
tawanda,Y,diploma,A,0.42513627
tawanda,Y,gift,A,0.43223196
tawanda,Y,honor,A,0.37590605
tawanda,Y,miracle,A,0.36732367
tawanda,Y,sunrise,A,0.39431578
tawanda,Y,family,A,0.41184863
tawanda,Y,happy,A,0.3514225
tawanda,Y,laughter,A,0.34681433
tawanda,Y,paradise,A,0.38338786
tawanda,Y,vacation,A,0.35382226
tawanda,Y,abuse,B,0.38395625
tawanda,Y,crash,B,0.3773492
tawanda,Y,filth,B,0.3721792
tawanda,Y,murder,B,0.3846102
tawanda,Y,sickness,B,0.44845325
tawanda,Y,accident,B,0.40098086
tawanda,Y,death,B,0.36758238
tawanda,Y,grief,B,0.3710033
tawanda,Y,poison,B,0.42801395
tawanda,Y,stink,B,0.39582574
tawanda,Y,assault,B,0.45499775
tawanda,Y,disaster,B,0.43293965
tawanda,Y,hatred,B,0.3749405
tawanda,Y,pollute,B,0.42135826
tawanda,Y,tragedy,B,0.3842191
tawanda,Y,divorce,B,0.37185264
tawanda,Y,jail,B,0.43730068
tawanda,Y,poverty,B,0.4217648
tawanda,Y,ugly,B,0.34358615
tawanda,Y,cancer,B,0.3408013
tawanda,Y,kill,B,0.41751224
tawanda,Y,rotten,B,0.27702206
tawanda,Y,vomit,B,0.40575993
tawanda,Y,agony,B,0.3086558
tawanda,Y,prison,B,0.41505703
yvette,Y,caress,A,0.25569862
yvette,Y,freedom,A,0.24994838
yvette,Y,health,A,0.23593616
yvette,Y,love,A,0.3324449
yvette,Y,peace,A,0.29784328
yvette,Y,cheer,A,0.28609937
yvette,Y,friend,A,0.21471475
yvette,Y,heaven,A,0.3637766
yvette,Y,loyal,A,0.22971287
yvette,Y,pleasure,A,0.27507263
yvette,Y,diamond,A,0.2832293
yvette,Y,gentle,A,0.2229164
yvette,Y,honest,A,0.34453326
yvette,Y,lucky,A,0.3272353
yvette,Y,rainbow,A,0.24796177
yvette,Y,diploma,A,0.28128976
yvette,Y,gift,A,0.2645719
yvette,Y,honor,A,0.2523852
yvette,Y,miracle,A,0.26146087
yvette,Y,sunrise,A,0.33616203
yvette,Y,family,A,0.18605751
yvette,Y,happy,A,0.30641592
yvette,Y,laughter,A,0.26043767
yvette,Y,paradise,A,0.2984256
yvette,Y,vacation,A,0.30499274
yvette,Y,abuse,B,0.30556154
yvette,Y,crash,B,0.31519908
yvette,Y,filth,B,0.40198436
yvette,Y,murder,B,0.323362
yvette,Y,sickness,B,0.24065037
yvette,Y,accident,B,0.25307733
yvette,Y,death,B,0.32357776
yvette,Y,grief,B,0.2967497
yvette,Y,poison,B,0.29608452
yvette,Y,stink,B,0.21513954
yvette,Y,assault,B,0.30066502
yvette,Y,disaster,B,0.29020995
yvette,Y,hatred,B,0.3381107
yvette,Y,pollute,B,0.31285477
yvette,Y,tragedy,B,0.2389029
yvette,Y,divorce,B,0.27566427
yvette,Y,jail,B,0.2528699
yvette,Y,poverty,B,0.28216505
yvette,Y,ugly,B,0.30309898
yvette,Y,cancer,B,0.2683584
yvette,Y,kill,B,0.27750733
yvette,Y,rotten,B,0.3873613
yvette,Y,vomit,B,0.3159055
yvette,Y,agony,B,0.2895144
yvette,Y,prison,B,0.27458805
